contrast_id,evidence_label,title,url,baseline_geometry,variant_geometry,baseline_scores,variant_scores,expected_stage_delta,subset_size_delta,flipped
gpt52:fascism:source_vs_l2,E47,"Music reviews: Harry Styles, Johnny Blue Skies & the Dark Clouds, and Waterbaby",https://theweek.com/culture-life/music/reviews-harry-styles-waterbaby-johnny-blue-skies-dark-clouds,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E2,Joanna Lydgate talks democracy and raising kids with Maura Healey at Globe’s Working Mothers Summit,https://www.bostonglobe.com/2026/03/26/metro/joanna-lydgate-maura-healey-working-mother-ssummit/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E1,Star Wars' most underrated era returns in new comic book series,https://www.polygon.com/star-wars-high-republic-pathfinders-comic-dark-horse/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E6,‘The Correspondent’ is the top local fiction bestseller,https://www.seattletimes.com/entertainment/books/the-correspondent-is-the-top-local-fiction-bestseller-12/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E5,Kim Gordon Is at the Height of Her Powers on 'Play Me' » PopMatters,https://www.popmatters.com/kim-gordon-play-me,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E10,'I Don't Understand': Fetterman Says His Support for Trump's Iran Actions Has 'Isolated' Him,https://www.breitbart.com/clips/2026/03/18/i-dont-understand-fetterman-says-his-support-for-trumps-iran-actions-has-isolated-him/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E9,Naomi Klein on the Fascism of Elite Backlash,https://www.nytimes.com/video/opinion/100000010732750/naomi-klein-on-the-fascism-of-elite-backlash.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E14,'Wow': Observers horrified by 'scary' Trump brag showing he's following 'Putin's playbook',https://www.rawstory.com/trump-media-2676119670/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E16,Acclaimed 20th century philosopher Jürgen Habermas dies at 96,https://www.npr.org/2026/03/14/nx-s1-5748043/jurgen-habermas-obituary-dead-96-german-philosopher,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E17,How Iranian Oil Controls U.S. Foreign Policy,https://www.nytimes.com/video/opinion/100000010797040/how-iranian-oil-controls-us-foreign-policy.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E19,EU Parliament Told Continent 'On Track For Civil War',https://www.breitbart.com/europe/2026/03/28/civil-war-europe-at-risk-conference/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E21,We Are on the Road to Serfdom,https://townhall.com/columnists/les-rubin/2026/03/28/we-are-on-the-road-to-serfdom-n2673569,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E27,Dems Can't Get Enough of Your Money,https://patriotpost.us/articles/126207-dems-cant-get-enough-of-your-money-2026-03-26,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E31,"Once Inspired by Orban, Hungary's Peter Magyar Now Leads the Charge to Unseat Him",https://www.usnews.com/news/world/articles/2026-03-25/once-inspired-by-orban-hungarys-peter-magyar-now-leads-the-charge-to-unseat-him,singleton,singleton,3,3,0.0,0,False
gpt52:fascism:source_vs_l2,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E35,Foreign Policy Magazine: The US Should Lose to Iran,https://hotair.com/david-strom/2026/03/25/orange-man-worse-than-iran-say-foreign-policy-magazine-n3813207,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E34,Uncommon Knowledge: Deus sex machina,https://www.newsweek.com/dating-apps-sex-china-trump-11732152,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E39,HBO Max Inks First-Look Deal With ‘Sirât’ Producer Domingo Corral,https://www.hollywoodreporter.com/tv/tv-news/hbo-max-first-look-deal-sirat-producer-domingo-corral-1236545733/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E38,Feminist Leader and Human Rights Activist Yanar Mohammed Assassinated,https://www.opednews.com/populum/page.php?f=Feminist-Leader-and-Human-Activist_Assassination_Feminist_Feminist-History-260324-851.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E44,The Hit Netflix Gangster Series That Rules Precisely Because It Doesn’t Try to Be The Sopranos,https://slate.com/culture/2026/03/peaky-blinders-movie-netflix-immortal-man-cillian-murphy.html?via=rss,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E47,"Music reviews: Harry Styles, Johnny Blue Skies & the Dark Clouds, and Waterbaby",https://theweek.com/culture-life/music/reviews-harry-styles-waterbaby-johnny-blue-skies-dark-clouds,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E1,Star Wars' most underrated era returns in new comic book series,https://www.polygon.com/star-wars-high-republic-pathfinders-comic-dark-horse/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E2,Joanna Lydgate talks democracy and raising kids with Maura Healey at Globe’s Working Mothers Summit,https://www.bostonglobe.com/2026/03/26/metro/joanna-lydgate-maura-healey-working-mother-ssummit/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E6,‘The Correspondent’ is the top local fiction bestseller,https://www.seattletimes.com/entertainment/books/the-correspondent-is-the-top-local-fiction-bestseller-12/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E5,Kim Gordon Is at the Height of Her Powers on 'Play Me' » PopMatters,https://www.popmatters.com/kim-gordon-play-me,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E10,'I Don't Understand': Fetterman Says His Support for Trump's Iran Actions Has 'Isolated' Him,https://www.breitbart.com/clips/2026/03/18/i-dont-understand-fetterman-says-his-support-for-trumps-iran-actions-has-isolated-him/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E9,Naomi Klein on the Fascism of Elite Backlash,https://www.nytimes.com/video/opinion/100000010732750/naomi-klein-on-the-fascism-of-elite-backlash.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E11,Letter: Why I'm participating in the No Kings national mobilization,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-why-im-participating-in-the-no-kings-national-mobilization/article_6694a1d5-3129-4547-bbc7-d31760979e31.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E16,Acclaimed 20th century philosopher Jürgen Habermas dies at 96,https://www.npr.org/2026/03/14/nx-s1-5748043/jurgen-habermas-obituary-dead-96-german-philosopher,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E17,How Iranian Oil Controls U.S. Foreign Policy,https://www.nytimes.com/video/opinion/100000010797040/how-iranian-oil-controls-us-foreign-policy.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E21,We Are on the Road to Serfdom,https://townhall.com/columnists/les-rubin/2026/03/28/we-are-on-the-road-to-serfdom-n2673569,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E26,"The Militia at Lexington and Concord: Standing Athwart History Yelling, 'Stop!'",https://pjmedia.com/david-churchill-barrow/2026/03/27/the-militia-at-lexington-and-concord-standing-athwart-history-yelling-stop-n4951150,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E27,Dems Can't Get Enough of Your Money,https://patriotpost.us/articles/126207-dems-cant-get-enough-of-your-money-2026-03-26,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,singleton,singleton,2,2,0.0,0,False
gpt52:fascism:source_vs_l2,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E34,Uncommon Knowledge: Deus sex machina,https://www.newsweek.com/dating-apps-sex-china-trump-11732152,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E35,Foreign Policy Magazine: The US Should Lose to Iran,https://hotair.com/david-strom/2026/03/25/orange-man-worse-than-iran-say-foreign-policy-magazine-n3813207,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E39,HBO Max Inks First-Look Deal With ‘Sirât’ Producer Domingo Corral,https://www.hollywoodreporter.com/tv/tv-news/hbo-max-first-look-deal-sirat-producer-domingo-corral-1236545733/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E44,The Hit Netflix Gangster Series That Rules Precisely Because It Doesn’t Try to Be The Sopranos,https://slate.com/culture/2026/03/peaky-blinders-movie-netflix-immortal-man-cillian-murphy.html?via=rss,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E45,Texas Antifa Convictions Provide 'Road Map' for Implementing Trump Counterterrorism Strategy: Prosecutor,https://www.dailysignal.com/2026/03/19/texas-antifa-convictions-provide-roadmap-for-implementing-trump-counterterrorism-strategy-prosecutor/,singleton,singleton,2,2,0.0,0,False
gpt52:fascism:source_vs_l2,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E47,"Music reviews: Harry Styles, Johnny Blue Skies & the Dark Clouds, and Waterbaby",https://theweek.com/culture-life/music/reviews-harry-styles-waterbaby-johnny-blue-skies-dark-clouds,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E1,Star Wars' most underrated era returns in new comic book series,https://www.polygon.com/star-wars-high-republic-pathfinders-comic-dark-horse/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E2,Joanna Lydgate talks democracy and raising kids with Maura Healey at Globe’s Working Mothers Summit,https://www.bostonglobe.com/2026/03/26/metro/joanna-lydgate-maura-healey-working-mother-ssummit/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E6,‘The Correspondent’ is the top local fiction bestseller,https://www.seattletimes.com/entertainment/books/the-correspondent-is-the-top-local-fiction-bestseller-12/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E5,Kim Gordon Is at the Height of Her Powers on 'Play Me' » PopMatters,https://www.popmatters.com/kim-gordon-play-me,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E9,Naomi Klein on the Fascism of Elite Backlash,https://www.nytimes.com/video/opinion/100000010732750/naomi-klein-on-the-fascism-of-elite-backlash.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E10,'I Don't Understand': Fetterman Says His Support for Trump's Iran Actions Has 'Isolated' Him,https://www.breitbart.com/clips/2026/03/18/i-dont-understand-fetterman-says-his-support-for-trumps-iran-actions-has-isolated-him/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E16,Acclaimed 20th century philosopher Jürgen Habermas dies at 96,https://www.npr.org/2026/03/14/nx-s1-5748043/jurgen-habermas-obituary-dead-96-german-philosopher,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E17,How Iranian Oil Controls U.S. Foreign Policy,https://www.nytimes.com/video/opinion/100000010797040/how-iranian-oil-controls-us-foreign-policy.html,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E19,EU Parliament Told Continent 'On Track For Civil War',https://www.breitbart.com/europe/2026/03/28/civil-war-europe-at-risk-conference/,singleton,singleton,1,1,0.0,0,False
gpt52:fascism:source_vs_l2,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,singleton,singleton,2,2,0.0,0,False
gpt52:fascism:source_vs_l2,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,singleton,singleton,1,1,0.0,0,False
